customer_id,first_name,last_name,state,city,signup_date,customer_segment
C01780,Charlotte,Kelly,QLD,Sunshine Coast,2022-10-01,Premium
C01781,Sebastian,Brown,VIC,Melbourne,2022-02-23,Premium
C01782,Mason,Brown,NSW,Newcastle,2022-07-01,Budget
C01783,Zoe,Johnson,NSW,Wollongong,2023-02-08,Budget
C01784,Thomas,Robinson,VIC,Geelong,2021-08-29,Regular
C01785,Lily,Brown,QLD,Sunshine Coast,2023-06-20,Regular
C01786,Mason,Ryan,SA,Adelaide,2024-02-14,Regular
C01787,Ava,Anderson,WA,Perth,2024-10-10,Regular
C01788,Mia,Lee,NSW,Sydney,2022-06-25,Budget
C01789,Ella,Thomas,QLD,Brisbane,2022-05-05,Regular
C01790,Charlotte,Taylor,VIC,Bendigo,2023-08-30,Premium
C01791,Ruby,Green,NSW,Newcastle,2024-09-25,Premium
C01792,Ella,Martin,WA,Fremantle,2024-03-28,Budget
C01793,Alexander,Brown,NSW,Newcastle,2023-01-28,Budget
C01794,Liam,Chen,NSW,Sydney,2024-05-28,Regular
C01795,Ethan,Jones,NSW,Wollongong,2022-02-28,Regular
C01796,Olivia,Chen,QLD,Gold Coast,2022-08-05,Premium
C01797,Lily,Scott,VIC,Ballarat,2023-03-27,Regular
C01798,William,Thompson,VIC,Geelong,2023-09-15,Budget
C01799,Sophia,Taylor,ACT,Canberra,2023-05-30,Regular
C01800,Benjamin,Young,NSW,Sydney,2024-06-05,Premium
C01801,Sophia,Wright,SA,Adelaide,2023-07-23,Budget
C01802,Sophia,Johnson,QLD,Gold Coast,2023-11-23,Regular
C01803,Daniel,Lewis,QLD,Townsville,2022-04-15,Regular
C01804,Oliver,Harris,VIC,Geelong,2024-02-07,Regular
C01805,Daniel,Taylor,NSW,Newcastle,2022-06-22,Premium
C01806,Oliver,Allen,QLD,Brisbane,2023-02-26,Regular
C01807,Thomas,White,VIC,Geelong,2021-10-21,Regular
C01808,Ava,Lewis,VIC,Bendigo,2021-12-23,Budget
C01809,Mia,Smith,QLD,Brisbane,2024-10-18,Regular
C01810,Zoe,Williams,NSW,Sydney,2021-08-29,Regular
C01811,Noah,Robinson,NSW,Sydney,2021-06-20,Budget
C01812,Henry,Young,QLD,Sunshine Coast,2021-11-22,Regular
C01813,Henry,Wilson,VIC,Bendigo,2022-05-01,Regular
C01814,Isla,Jones,NSW,Wollongong,2024-06-18,Regular
C01815,Isla,Walker,NSW,Wollongong,2021-12-28,Premium
C01816,Mia,Wilson,NSW,Newcastle,2021-07-20,Regular
C01817,Lucas,Thomas,VIC,Ballarat,2022-09-06,Budget
C01818,Noah,White,QLD,Brisbane,2024-03-04,Regular
C01819,Amelia,Brown,NSW,Wollongong,2023-06-02,Regular
C01820,Oliver,Walker,VIC,Melbourne,2021-08-28,Premium
C01821,Lucas,Singh,VIC,Geelong,2023-10-19,Regular
C01822,Sophia,Green,NSW,Wollongong,2023-05-15,Budget
C01823,Lily,Hall,VIC,Ballarat,2022-11-26,Budget
C01824,Ava,Thompson,NSW,Sydney,2022-04-01,Budget
C01825,Noah,Kelly,NSW,Central Coast,2024-02-05,Budget
C01826,Ava,Taylor,VIC,Ballarat,2022-03-24,Regular
C01827,Henry,Clark,QLD,Sunshine Coast,2023-03-16,Regular
C01828,Grace,Green,ACT,Canberra,2022-03-11,Budget
C01829,Alexander,Lee,NSW,Central Coast,2024-06-30,Regular
C01830,Lily,Walker,VIC,Geelong,2023-07-28,Regular
C01831,Olivia,Johnson,VIC,Geelong,2021-11-26,Regular
C01832,Ava,Green,NT,Darwin,2023-06-13,Premium
C01833,Benjamin,Young,NSW,Wollongong,2023-06-10,Budget
C01834,Benjamin,Robinson,WA,Fremantle,2023-12-30,Regular
C01835,Jack,Jones,ACT,Canberra,2022-10-10,Regular
C01836,Olivia,Clark,QLD,Brisbane,2022-03-21,Regular
C01837,Lucas,Kelly,TAS,Launceston,2021-09-19,Budget
C01838,Ava,Williams,NSW,Newcastle,2021-08-01,Regular
C01839,Thomas,Wilson,NSW,Sydney,2024-08-09,Budget
C01840,Lily,Anderson,QLD,Townsville,2022-03-14,Budget
C01841,Lily,Smith,VIC,Ballarat,2023-11-27,Budget
C01842,Liam,King,NSW,Newcastle,2021-10-01,Budget
C01843,Thomas,Singh,QLD,Gold Coast,2021-06-23,Regular
C01844,Sophia,Green,SA,Mount Gambier,2024-07-09,Budget
C01845,Oliver,Martin,VIC,Ballarat,2022-09-09,Regular
C01846,Mia,King,ACT,Canberra,2022-02-12,Budget
C01847,Alexander,King,NSW,Central Coast,2022-06-12,Budget
C01848,Grace,Chen,WA,Bunbury,2024-01-16,Regular
C01849,James,Chen,VIC,Bendigo,2022-05-04,Regular
C01850,James,King,VIC,Ballarat,2022-01-09,Regular
C01851,Oliver,Robinson,QLD,Sunshine Coast,2021-07-28,Regular
C01852,Mason,Anderson,NSW,Newcastle,2024-10-05,Regular
C01853,Emma,Kelly,NSW,Newcastle,2021-08-06,Regular
C01854,Emma,Anderson,VIC,Bendigo,2021-09-02,Regular
C01855,Ella,Johnson,NSW,Wollongong,2022-12-31,Budget
C01856,Lily,Singh,NSW,Central Coast,2023-05-30,Budget
C01857,Ethan,Young,NSW,Central Coast,2024-03-28,Regular
C01858,Benjamin,Jones,NSW,Central Coast,2024-02-02,Premium
C01859,Grace,Williams,NSW,Newcastle,2024-01-05,Regular
C01860,Grace,Wilson,TAS,Hobart,2022-08-16,Budget
C01861,Daniel,King,QLD,Gold Coast,2024-03-24,Premium
C01862,Amelia,Anderson,QLD,Sunshine Coast,2023-12-04,Budget
C01863,Zoe,Singh,VIC,Bendigo,2021-08-21,Budget
C01864,Ava,Kelly,VIC,Geelong,2024-11-02,Premium
C01865,Ava,Young,QLD,Townsville,2021-12-17,Budget
C01866,Harper,Thompson,WA,Bunbury,2021-11-26,Regular
C01867,Chloe,Nguyen,NSW,Wollongong,2022-04-27,Regular
C01868,Harper,Martin,VIC,Melbourne,2022-06-02,Budget
C01869,Ava,Brown,ACT,Canberra,2023-11-23,Premium
C01870,William,Thomas,ACT,Canberra,2021-08-21,Regular
C01871,Benjamin,King,VIC,Geelong,2023-11-20,Regular
C01872,Ella,Harris,TAS,Launceston,2021-11-18,Premium
C01873,Liam,Lewis,NSW,Sydney,2024-11-23,Budget
C01874,Benjamin,Brown,WA,Bunbury,2024-07-23,Regular
C01875,Emma,White,NSW,Newcastle,2024-08-11,Regular
C01876,Harper,Chen,VIC,Bendigo,2021-12-09,Regular
C01877,Daniel,Brown,VIC,Bendigo,2022-01-10,Regular
C01878,Amelia,Williams,SA,Mount Gambier,2023-11-05,Regular
C01879,Henry,Brown,NSW,Central Coast,2022-08-10,Budget
C01880,Henry,Wilson,NSW,Sydney,2024-06-21,Regular
C01881,Sebastian,Young,QLD,Sunshine Coast,2024-08-07,Regular
C01882,Charlotte,Jones,VIC,Ballarat,2023-10-29,Budget
C01883,Grace,Taylor,NSW,Sydney,2023-10-15,Regular
C01884,William,Wright,NSW,Sydney,2022-12-13,Regular
C01885,Ruby,Martin,QLD,Townsville,2024-05-10,Regular
C01886,Thomas,Thompson,NSW,Sydney,2021-12-07,Budget
C01887,Thomas,Lee,TAS,Launceston,2022-05-03,Regular
C01888,Lily,Kelly,VIC,Geelong,2023-11-12,Regular
C01889,Sebastian,Johnson,VIC,Melbourne,2024-07-23,Budget
C01890,Isla,Lewis,NSW,Newcastle,2023-03-26,Premium
C01891,Harper,Green,QLD,Sunshine Coast,2021-06-30,Regular
C01892,Lucas,Walker,NSW,Wollongong,2022-01-19,Budget
C01893,Benjamin,Wilson,NSW,Sydney,2023-12-10,Budget
C01894,Charlotte,Walker,QLD,Brisbane,2021-08-14,Regular
C01895,James,Johnson,QLD,Gold Coast,2024-10-13,Regular
C01896,Olivia,Anderson,TAS,Hobart,2023-06-29,Budget
C01897,Harper,Walker,SA,Adelaide,2024-03-19,Premium
C01898,Zoe,Thompson,VIC,Ballarat,2024-06-15,Regular
C01899,Oliver,Robinson,NSW,Newcastle,2023-12-27,Regular
C01900,Lucas,Clark,QLD,Townsville,2023-07-22,Regular
C01901,Ruby,Wright,QLD,Sunshine Coast,2024-11-22,Budget
C01902,Olivia,King,NSW,Sydney,2021-12-30,Regular
C01903,Sebastian,Green,SA,Adelaide,2024-03-13,Budget
C01904,Liam,Singh,VIC,Bendigo,2024-03-27,Premium
C01905,Harper,Robinson,NSW,Central Coast,2022-08-08,Regular
C01906,James,Hall,VIC,Geelong,2024-01-18,Budget
C01907,James,Hall,SA,Mount Gambier,2023-08-20,Regular
C01908,Sophia,Anderson,NSW,Wollongong,2022-12-01,Budget
C01909,Mason,Walker,WA,Fremantle,2022-10-08,Regular
C01910,Isla,Allen,NSW,Sydney,2022-04-11,Budget
C01911,Chloe,Walker,VIC,Ballarat,2023-04-18,Regular
C01912,Mia,Allen,NSW,Central Coast,2022-06-30,Premium
C01913,Mia,Lewis,NSW,Central Coast,2022-02-19,Budget
C01914,Jack,Brown,NSW,Wollongong,2024-04-25,Regular
C01915,Chloe,Hall,QLD,Gold Coast,2024-03-29,Regular
C01916,Amelia,Johnson,VIC,Ballarat,2024-07-07,Regular
C01917,Zoe,Kelly,NSW,Sydney,2023-11-13,Regular
C01918,Daniel,Lewis,NSW,Sydney,2024-08-15,Regular
C01919,Grace,Scott,NSW,Central Coast,2023-06-04,Regular
C01920,Daniel,Young,NSW,Newcastle,2024-06-01,Budget
C01921,Sophia,Williams,WA,Fremantle,2022-11-16,Premium
C01922,Noah,Harris,SA,Adelaide,2024-08-30,Budget
C01923,Sophia,Scott,SA,Adelaide,2022-01-06,Regular
C01924,Mason,Allen,NSW,Sydney,2024-03-09,Budget
C01925,Thomas,Williams,NSW,Sydney,2024-03-02,Budget
C01926,Mia,Scott,VIC,Melbourne,2022-08-05,Premium
C01927,Olivia,Scott,NSW,Central Coast,2022-04-26,Regular
C01928,James,Lee,NSW,Sydney,2022-01-27,Budget
C01929,Sophia,Green,NT,Darwin,2022-04-21,Premium
C01930,Ella,Young,NSW,Sydney,2024-06-02,Regular
C01931,Olivia,Thompson,NSW,Wollongong,2022-01-22,Budget
C01932,Henry,Johnson,NSW,Sydney,2022-02-15,Regular
C01933,Harper,Lewis,TAS,Launceston,2024-07-04,Premium
C01934,Mason,Johnson,WA,Fremantle,2024-04-15,Budget
C01935,Noah,Kelly,NSW,Newcastle,2022-12-28,Budget
C01936,Charlotte,Lewis,WA,Bunbury,2023-03-01,Regular
C01937,Sophia,Allen,VIC,Bendigo,2023-10-16,Premium
C01938,Charlotte,Kelly,NSW,Sydney,2024-10-26,Regular
C01939,Liam,Ryan,VIC,Melbourne,2023-12-08,Regular
C01940,Ruby,Chen,NSW,Central Coast,2023-01-23,Premium
C01941,Oliver,Hall,TAS,Launceston,2023-08-25,Regular
C01942,Charlotte,Singh,VIC,Geelong,2023-06-03,Regular
C01943,Amelia,Clark,VIC,Geelong,2023-03-06,Regular
C01944,Ethan,Thompson,NSW,Wollongong,2022-08-12,Regular
C01945,Charlotte,Ryan,SA,Adelaide,2023-07-30,Regular
C01946,Ethan,Wright,NSW,Wollongong,2024-10-27,Budget
C01947,Amelia,Johnson,QLD,Townsville,2023-11-09,Regular
C01948,Sophia,Walker,NSW,Central Coast,2024-03-18,Regular
C01949,Chloe,Thomas,NSW,Central Coast,2022-05-17,Premium
C01950,Ethan,Wright,NSW,Sydney,2023-01-05,Regular
C01951,Isla,Thomas,VIC,Melbourne,2024-01-02,Regular
C01952,Emma,Lee,NSW,Sydney,2023-04-22,Premium
C01953,Zoe,Nguyen,NSW,Central Coast,2023-02-07,Regular
C01954,Mia,Anderson,VIC,Ballarat,2024-03-08,Premium
C01955,Mason,Brown,QLD,Townsville,2024-03-07,Budget
C01956,Liam,Allen,WA,Bunbury,2021-12-28,Regular
C01957,Daniel,Walker,NSW,Sydney,2023-03-24,Budget
C01958,Ethan,Nguyen,NSW,Sydney,2022-06-27,Budget
C01959,Benjamin,Jones,WA,Bunbury,2021-06-11,Budget
C01960,William,Williams,NSW,Sydney,2022-01-13,Regular
C01961,Mason,Wilson,NSW,Central Coast,2022-12-05,Premium
C01962,Ava,Young,QLD,Brisbane,2022-02-14,Regular
C01963,Ella,Ryan,QLD,Townsville,2023-12-03,Premium
C01964,Amelia,Young,NSW,Central Coast,2024-02-29,Budget
C01965,William,Clark,QLD,Gold Coast,2021-12-06,Regular
C01966,Emma,Lee,NSW,Newcastle,2022-07-27,Premium
C01967,Mia,Johnson,NSW,Sydney,2022-08-17,Regular
C01968,Zoe,Ryan,VIC,Ballarat,2022-08-02,Budget
C01969,Grace,Wilson,VIC,Ballarat,2023-03-01,Budget
C01970,James,Thomas,WA,Perth,2022-02-22,Regular
C01971,Sophia,Walker,ACT,Canberra,2023-08-29,Regular
C01972,Ava,Harris,NSW,Wollongong,2024-08-26,Premium
C01973,Ruby,Harris,WA,Bunbury,2022-01-12,Regular
C01974,Harper,Nguyen,NSW,Sydney,2024-02-01,Premium
C01975,Ava,Thomas,NSW,Sydney,2023-05-27,Regular
C01976,James,Brown,VIC,Ballarat,2021-09-17,Regular
C01977,Charlotte,Thomas,NSW,Central Coast,2023-10-14,Regular
C01978,Ella,Walker,NSW,Wollongong,2024-05-20,Premium
C01979,Jack,Brown,NSW,Sydney,2022-10-23,Budget
C01980,Emma,Robinson,NSW,Sydney,2024-08-22,Regular
C01981,Mia,Thomas,NSW,Newcastle,2024-11-22,Premium
C01982,Oliver,Hall,VIC,Geelong,2022-12-02,Regular
C01983,Olivia,Brown,NSW,Wollongong,2024-10-04,Regular
C01984,Lily,White,NSW,Central Coast,2023-02-16,Budget
C01985,Ruby,Harris,NSW,Sydney,2022-05-08,Regular
C01986,Olivia,Taylor,NSW,Sydney,2024-01-28,Regular
C01987,Benjamin,Smith,ACT,Canberra,2022-05-16,Premium
C01988,Benjamin,White,QLD,Townsville,2024-09-07,Regular
C01989,William,Allen,VIC,Melbourne,2021-07-06,Premium
C01990,Noah,Anderson,NSW,Newcastle,2022-03-28,Budget
C01991,James,Robinson,WA,Fremantle,2023-12-14,Regular
C01992,Olivia,Allen,NSW,Central Coast,2022-11-02,Regular
C01993,Benjamin,Wright,VIC,Ballarat,2024-04-26,Budget
C01994,Ella,Lewis,SA,Mount Gambier,2022-01-17,Regular
C01995,Lucas,Wilson,QLD,Gold Coast,2023-09-19,Budget
C01996,Lily,Walker,VIC,Melbourne,2022-10-14,Premium
C01997,Mia,Chen,VIC,Melbourne,2022-07-02,Budget
C01998,Harper,Scott,NSW,Wollongong,2024-06-20,Budget
C01999,Mia,Kelly,VIC,Ballarat,2023-05-16,Budget
C02000,Chloe,Ryan,VIC,Ballarat,2023-02-24,Regular
C02001,Chloe,Hall,QLD,Brisbane,2023-11-05,Budget
C02002,Henry,Green,WA,Fremantle,2022-01-12,Budget
C02003,William,King,QLD,Townsville,2022-04-04,Premium
C02004,Emma,Hall,VIC,Geelong,2023-02-12,Regular
C02005,Isla,Kelly,NSW,Central Coast,2021-08-23,Regular
C02006,James,Singh,NSW,Central Coast,2023-02-17,Regular
C02007,Ruby,Anderson,WA,Perth,2022-10-28,Regular
C02008,Emma,Clark,WA,Bunbury,2024-07-23,Regular
C02009,Emma,Anderson,NSW,Newcastle,2023-11-02,Premium
C02010,Lucas,Chen,NSW,Central Coast,2023-05-28,Regular
C02011,Mason,Anderson,VIC,Bendigo,2021-12-18,Budget
C02012,Ruby,Thompson,QLD,Gold Coast,2024-07-29,Regular
C02013,Thomas,Robinson,WA,Perth,2022-07-14,Regular
C02014,Mason,Chen,NSW,Wollongong,2021-11-23,Regular
C02015,Isla,Walker,VIC,Geelong,2023-07-10,Budget
C02016,Lucas,Clark,NSW,Central Coast,2023-03-04,Premium
C02017,Thomas,Harris,VIC,Ballarat,2023-10-24,Regular
C02018,Ava,King,NSW,Sydney,2023-10-11,Regular
C02019,Ava,King,SA,Adelaide,2024-09-01,Premium
C02020,Mia,Wilson,VIC,Ballarat,2021-09-18,Budget
C02021,Benjamin,Ryan,VIC,Melbourne,2024-01-04,Budget
C02022,Isla,Chen,VIC,Melbourne,2021-11-21,Regular
C02023,Lily,Thompson,NSW,Sydney,2023-01-17,Premium
C02024,Daniel,Clark,WA,Perth,2024-09-10,Premium
C02025,Daniel,Lee,NSW,Newcastle,2024-04-23,Regular
C02026,Daniel,Green,NSW,Newcastle,2023-02-07,Premium
C02027,Noah,Williams,NSW,Central Coast,2024-11-29,Premium
C02028,Charlotte,Brown,NSW,Sydney,2024-04-30,Regular
C02029,Noah,Anderson,VIC,Bendigo,2023-08-10,Regular
C02030,Alexander,Martin,VIC,Geelong,2022-09-25,Budget
C02031,Sebastian,Brown,WA,Bunbury,2023-11-17,Budget
C02032,Daniel,Singh,VIC,Melbourne,2022-06-14,Regular
C02033,William,Singh,NSW,Newcastle,2024-02-01,Regular
C02034,Mia,Thomas,NSW,Central Coast,2023-06-23,Premium
C02035,Thomas,Wilson,QLD,Brisbane,2024-01-07,Regular
C02036,Olivia,Kelly,NSW,Central Coast,2022-02-02,Premium
C02037,James,Wilson,NSW,Central Coast,2021-08-27,Budget
C02038,Oliver,Nguyen,VIC,Bendigo,2022-12-20,Regular
C02039,Ella,Thomas,VIC,Geelong,2023-05-16,Budget
C02040,Daniel,Kelly,VIC,Geelong,2022-04-07,Regular
C02041,Lucas,Anderson,VIC,Geelong,2022-12-23,Budget
C02042,Henry,King,SA,Adelaide,2024-02-16,Regular
C02043,Chloe,Kelly,QLD,Sunshine Coast,2022-02-21,Premium
C02044,Benjamin,Lewis,VIC,Bendigo,2021-10-17,Regular
C02045,Lucas,Lee,NSW,Sydney,2022-01-04,Regular
C02046,Ruby,Taylor,VIC,Geelong,2022-09-28,Regular
C02047,Liam,King,QLD,Townsville,2023-10-09,Budget
C02048,James,King,NSW,Sydney,2021-10-28,Regular
C02049,Lily,Harris,QLD,Brisbane,2022-05-23,Regular
C02050,Harper,Singh,VIC,Geelong,2022-07-06,Regular
C02051,Ella,Hall,NSW,Newcastle,2022-04-28,Regular
C02052,Lucas,Brown,WA,Perth,2024-09-05,Regular
C02053,Thomas,Kelly,NSW,Newcastle,2021-06-11,Regular
C02054,Daniel,Green,VIC,Melbourne,2023-04-29,Regular
C02055,Chloe,Allen,QLD,Townsville,2022-06-25,Budget
C02056,Alexander,Wright,VIC,Ballarat,2023-06-01,Premium
C02057,Mia,Wright,NSW,Sydney,2023-11-16,Regular
C02058,William,Brown,NSW,Sydney,2022-02-16,Budget
C02059,Amelia,Smith,NSW,Newcastle,2021-09-14,Premium
C02060,James,Williams,NSW,Wollongong,2022-10-28,Regular
C02061,Chloe,White,WA,Perth,2023-01-11,Regular
C02062,Sebastian,Jones,WA,Bunbury,2024-03-21,Regular
C02063,Mason,Martin,VIC,Melbourne,2024-09-06,Regular
C02064,Charlotte,Thompson,QLD,Brisbane,2023-04-24,Regular
C02065,Isla,Lewis,SA,Adelaide,2022-03-13,Regular
C02066,Ethan,Kelly,VIC,Melbourne,2022-09-26,Regular
C02067,Thomas,King,SA,Adelaide,2023-05-10,Budget
C02068,Ava,Martin,QLD,Brisbane,2024-07-04,Regular
C02069,Jack,Chen,QLD,Brisbane,2021-08-12,Regular
C02070,Ruby,White,VIC,Bendigo,2023-02-12,Budget
C02071,Ethan,Johnson,NSW,Sydney,2021-07-24,Budget
C02072,Liam,Thomas,VIC,Bendigo,2021-07-08,Premium
C02073,Alexander,Wilson,QLD,Gold Coast,2023-10-29,Budget
C02074,James,Nguyen,NSW,Sydney,2024-11-12,Budget
C02075,Emma,Kelly,NSW,Central Coast,2021-09-27,Regular
C02076,Ethan,Smith,NSW,Central Coast,2024-06-03,Premium
C02077,Ava,Harris,WA,Perth,2021-09-25,Regular
C02078,Grace,Scott,NSW,Sydney,2023-03-06,Regular
C02079,Henry,Singh,NSW,Wollongong,2022-02-21,Premium
C02080,Alexander,Johnson,NSW,Sydney,2021-11-04,Regular
C02081,William,Nguyen,VIC,Ballarat,2022-08-26,Regular
C02082,Sophia,Thompson,WA,Fremantle,2022-10-14,Premium
C02083,Thomas,Clark,QLD,Brisbane,2021-09-19,Regular
C02084,Mason,Wilson,TAS,Launceston,2022-12-25,Regular
C02085,Alexander,Johnson,WA,Bunbury,2022-09-16,Regular
C02086,Lily,Harris,NSW,Newcastle,2021-08-13,Budget
C02087,Isla,Jones,QLD,Townsville,2022-01-20,Regular
C02088,Emma,Jones,NSW,Central Coast,2023-02-06,Budget
C02089,Mia,Thomas,NSW,Central Coast,2024-03-11,Regular
C02090,Lucas,Walker,VIC,Geelong,2022-07-27,Regular
C02091,James,Green,VIC,Ballarat,2021-08-04,Premium
C02092,Chloe,Johnson,NSW,Wollongong,2022-11-20,Budget
C02093,Thomas,Hall,QLD,Sunshine Coast,2024-11-24,Regular
C02094,Daniel,Green,QLD,Brisbane,2022-01-10,Premium
C02095,Chloe,Young,QLD,Townsville,2023-10-17,Premium
C02096,Mason,White,VIC,Geelong,2023-07-21,Regular
C02097,Sophia,Williams,NSW,Sydney,2022-12-27,Budget
C02098,Liam,King,NT,Darwin,2023-04-23,Premium
C02099,Ethan,Young,NSW,Wollongong,2022-10-27,Budget
C02100,Amelia,Allen,QLD,Brisbane,2023-02-19,Premium
C02101,Harper,Smith,NSW,Newcastle,2023-11-26,Regular
C02102,Alexander,Johnson,VIC,Ballarat,2024-02-09,Premium
C02103,Alexander,Thompson,VIC,Melbourne,2022-12-19,Budget
C02104,Ethan,Martin,TAS,Launceston,2022-06-04,Regular
C02105,Oliver,Wilson,NSW,Central Coast,2022-02-16,Regular
C02106,Grace,Jones,WA,Bunbury,2021-09-10,Regular
C02107,Alexander,Clark,NSW,Central Coast,2024-08-31,Regular
C02108,Benjamin,Wright,NSW,Wollongong,2022-11-10,Regular
C02109,James,Brown,WA,Bunbury,2021-08-31,Premium
C02110,Jack,Johnson,NSW,Central Coast,2022-01-18,Premium
C02111,Thomas,Scott,VIC,Ballarat,2023-09-30,Regular
C02112,James,Thompson,NSW,Sydney,2023-03-31,Premium
C02113,William,King,ACT,Canberra,2024-01-20,Budget
C02114,Ava,Green,NSW,Wollongong,2021-08-31,Regular
C02115,Amelia,Ryan,QLD,Brisbane,2024-10-30,Regular
C02116,Chloe,Jones,QLD,Sunshine Coast,2022-08-15,Regular
C02117,Grace,Williams,QLD,Gold Coast,2023-07-21,Budget
C02118,Chloe,Chen,TAS,Hobart,2024-08-01,Premium
C02119,Benjamin,Scott,VIC,Bendigo,2024-06-08,Budget
C02120,Ella,Ryan,VIC,Melbourne,2024-10-26,Regular
C02121,William,Green,VIC,Ballarat,2022-07-05,Budget
C02122,Amelia,Lewis,NSW,Newcastle,2023-06-12,Regular
C02123,Ruby,Walker,ACT,Canberra,2023-11-29,Budget
C02124,Mason,Nguyen,VIC,Ballarat,2024-07-22,Premium
C02125,Jack,Kelly,QLD,Gold Coast,2023-12-07,Budget
C02126,Mason,Walker,WA,Perth,2024-06-06,Regular
C02127,William,Thompson,QLD,Gold Coast,2024-10-23,Regular
C02128,Ava,Kelly,NSW,Sydney,2023-09-15,Regular
C02129,Olivia,Taylor,VIC,Geelong,2022-06-04,Budget
C02130,Henry,Lewis,NSW,Wollongong,2024-07-10,Budget
C02131,Oliver,Williams,NSW,Sydney,2023-11-01,Regular
C02132,Mia,Clark,NSW,Central Coast,2023-10-13,Regular
C02133,Isla,Scott,VIC,Ballarat,2022-01-30,Regular
C02134,Mason,Nguyen,VIC,Melbourne,2021-09-01,Regular
C02135,Thomas,Anderson,SA,Mount Gambier,2023-12-09,Budget
C02136,Chloe,Green,QLD,Gold Coast,2022-06-11,Budget
C02137,Olivia,Kelly,WA,Bunbury,2021-11-19,Regular
C02138,Oliver,Ryan,QLD,Townsville,2023-07-17,Regular
C02139,Henry,Thompson,QLD,Sunshine Coast,2021-12-16,Regular
C02140,Amelia,Young,NSW,Central Coast,2023-01-06,Regular
C02141,Daniel,Scott,NSW,Newcastle,2021-08-25,Budget
C02142,Chloe,Scott,ACT,Canberra,2023-10-30,Premium
C02143,Noah,Anderson,QLD,Brisbane,2023-05-13,Regular
C02144,William,Green,NSW,Central Coast,2022-09-02,Budget
C02145,Ava,Brown,NSW,Sydney,2022-09-18,Premium
C02146,Liam,Scott,NSW,Newcastle,2021-07-27,Premium
C02147,Isla,Smith,VIC,Geelong,2021-06-14,Regular
C02148,Harper,Ryan,VIC,Ballarat,2024-08-13,Regular
C02149,Lily,Clark,NSW,Central Coast,2023-01-26,Budget
C02150,Henry,Martin,SA,Adelaide,2023-11-28,Budget
C02151,Noah,Nguyen,NSW,Newcastle,2022-12-23,Budget
C02152,Amelia,Taylor,WA,Bunbury,2022-08-30,Budget
C02153,Ella,Singh,VIC,Ballarat,2023-12-16,Premium
C02154,Mason,Clark,QLD,Sunshine Coast,2021-08-18,Regular
C02155,Lucas,Allen,WA,Fremantle,2022-06-25,Budget
C02156,Chloe,Thomas,WA,Perth,2021-06-17,Regular
C02157,Ava,Lee,WA,Perth,2022-07-06,Regular
C02158,Charlotte,Chen,WA,Bunbury,2024-03-14,Regular
C02159,Emma,Lee,WA,Bunbury,2022-08-13,Regular
C02160,Lily,Martin,VIC,Geelong,2022-05-31,Regular
C02161,Lucas,Taylor,QLD,Gold Coast,2023-05-16,Regular
C02162,Henry,Hall,WA,Perth,2023-01-20,Premium
C02163,Noah,White,QLD,Sunshine Coast,2024-06-17,Regular
C02164,Amelia,White,NSW,Wollongong,2023-10-08,Budget
C02165,Amelia,Singh,QLD,Brisbane,2022-05-27,Regular
C02166,Henry,Allen,NSW,Central Coast,2022-02-18,Budget
C02167,Jack,Smith,WA,Fremantle,2024-10-13,Regular
C02168,Zoe,Thompson,NSW,Newcastle,2023-09-16,Regular
C02169,Harper,Walker,NSW,Wollongong,2023-09-21,Regular
C02170,Jack,Thompson,VIC,Melbourne,2022-12-02,Regular
C02171,Jack,Kelly,QLD,Brisbane,2023-02-22,Regular
C02172,Noah,King,WA,Bunbury,2022-07-28,Budget
C02173,Daniel,Smith,QLD,Gold Coast,2024-10-21,Premium
C02174,Zoe,Young,WA,Perth,2023-04-14,Budget
C02175,Alexander,Johnson,VIC,Melbourne,2024-04-28,Regular
C02176,Oliver,Green,ACT,Canberra,2022-09-13,Regular
C02177,Jack,Smith,VIC,Bendigo,2022-08-16,Premium
C02178,Mia,Hall,NSW,Sydney,2024-05-14,Regular
C02179,Jack,Chen,VIC,Geelong,2023-01-01,Regular
C02180,Noah,Allen,QLD,Gold Coast,2021-08-09,Regular
C02181,Daniel,Scott,WA,Bunbury,2023-08-30,Regular
C02182,Daniel,Clark,NSW,Sydney,2021-11-04,Regular
C02183,Isla,Robinson,QLD,Townsville,2021-07-12,Regular
C02184,Ethan,Thomas,QLD,Gold Coast,2021-12-13,Budget
C02185,Daniel,Smith,NSW,Wollongong,2023-03-25,Regular
C02186,Grace,Kelly,NSW,Central Coast,2022-07-21,Regular
C02187,Thomas,Robinson,VIC,Ballarat,2023-10-28,Regular
C02188,Mia,Smith,NSW,Wollongong,2024-05-28,Premium
C02189,Lily,Brown,NT,Darwin,2023-07-04,Budget
C02190,Harper,Nguyen,VIC,Melbourne,2023-08-23,Budget
C02191,Ethan,Chen,VIC,Melbourne,2023-02-27,Regular
C02192,Benjamin,Lee,ACT,Canberra,2024-07-23,Regular
C02193,Isla,Lee,QLD,Brisbane,2022-03-17,Regular
C02194,Sophia,Walker,VIC,Geelong,2021-09-29,Budget
C02195,Lily,Kelly,NSW,Wollongong,2022-04-05,Regular
C02196,Zoe,Robinson,QLD,Brisbane,2022-12-02,Premium
C02197,Grace,White,WA,Bunbury,2024-03-20,Regular
C02198,Daniel,Lewis,VIC,Bendigo,2024-04-19,Premium
